Module,Filename,Function,Covered PCs,Total PCs
,drivers/usb/core/sysfs.c,devpath_show,0,1
,drivers/usb/core/sysfs.c,devnum_show,0,1
,drivers/usb/core/sysfs.c,dev_string_attrs_are_visible,0,9
,drivers/usb/core/sysfs.c,connected_duration_show,0,1
,drivers/usb/core/sysfs.c,configuration_show,0,6
,drivers/usb/core/sysfs.c,bInterfaceNumber_show,0,1
,drivers/usb/core/sysfs.c,bInterfaceProtocol_show,0,1
,drivers/usb/core/sysfs.c,bInterfaceSubClass_show,0,1
,drivers/usb/core/sysfs.c,bMaxPacketSize0_show,0,1
,drivers/usb/core/sysfs.c,bMaxPower_show,0,6
,drivers/usb/core/sysfs.c,bNumConfigurations_show,0,1
,drivers/usb/core/sysfs.c,bNumEndpoints_show,0,1
,drivers/usb/core/sysfs.c,busnum_show,0,1
,drivers/usb/core/sysfs.c,bmAttributes_show,0,5
,drivers/usb/core/sysfs.c,bcdDevice_show,0,1
,drivers/usb/core/sysfs.c,usb_remove_sysfs_dev_files,0,4
,drivers/usb/core/sysfs.c,version_show,0,1
,drivers/usb/core/sysfs.c,authorized_store,0,7
,drivers/usb/core/sysfs.c,authorized_show,0,1
,drivers/usb/core/sysfs.c,authorized_default_store,0,4
,drivers/usb/core/sysfs.c,authorized_default_show,0,1
,drivers/usb/core/sysfs.c,bNumInterfaces_show,0,5
,drivers/usb/core/sysfs.c,usb_remove_sysfs_intf_files,0,2
,drivers/usb/core/urb.c,usb_kill_urb,0,4
,drivers/usb/core/urb.c,usb_poison_urb,0,9
,drivers/usb/core/urb.c,usb_poison_anchored_urbs,0,18
,drivers/usb/core/urb.c,usb_pipe_type_check,0,6
,drivers/usb/core/urb.c,usb_kill_urb.part.0,0,6
,drivers/usb/core/urb.c,usb_unlink_anchored_urbs,0,15
,drivers/usb/core/urb.c,usb_submit_urb,0,83
,drivers/usb/core/urb.c,usb_scuttle_anchored_urbs,0,7
,drivers/usb/core/urb.c,usb_unpoison_urb,0,2
,drivers/usb/core/urb.c,usb_urb_ep_type_check,0,6
,drivers/usb/core/urb.c,usb_wait_anchor_empty_timeout,0,14
,drivers/usb/core/urb.c,usb_unlink_urb,0,5
,drivers/usb/core/urb.c,usb_unanchor_urb,0,5
,drivers/usb/core/urb.c,__usb_unanchor_urb,0,11
,drivers/usb/core/urb.c,usb_get_urb.part.0,0,5
,drivers/usb/core/urb.c,usb_anchor_empty,0,1
,drivers/usb/core/urb.c,usb_anchor_resume_wakeups,0,4
,drivers/usb/core/urb.c,usb_anchor_suspend_wakeups,0,2
,drivers/usb/core/urb.c,usb_anchor_urb,0,5
,drivers/usb/core/urb.c,usb_kill_anchored_urbs,0,21
,drivers/usb/core/urb.c,usb_init_urb,0,2
,drivers/usb/core/urb.c,usb_block_urb,0,2
,drivers/usb/core/urb.c,usb_free_urb,0,8
,drivers/usb/core/urb.c,usb_get_from_anchor,0,5
,drivers/usb/core/urb.c,usb_get_urb,0,3
,drivers/usb/core/urb.c,usb_alloc_urb,0,5
,drivers/usb/core/urb.c,usb_unpoison_anchored_urbs,0,5
,drivers/usb/core/usb-acpi.c,usb_acpi_find_companion,0,20
,drivers/usb/core/usb-acpi.c,usb_acpi_set_power_state,0,4
,drivers/usb/core/usb-acpi.c,usb_acpi_register,0,1
,drivers/usb/core/usb-acpi.c,usb_acpi_power_manageable,0,3
,drivers/usb/core/usb-acpi.c,usb_acpi_unregister,0,1
,drivers/usb/core/usb-acpi.c,usb_acpi_get_companion_for_port,0,12
,drivers/usb/core/usb-acpi.c,usb_acpi_bus_match,3,3
,drivers/usb/core/usb.c,usb_find_common_endpoints,0,12
,drivers/usb/core/usb.c,usb_devnode,0,1
,drivers/usb/core/usb.c,usb_disabled,0,1
,drivers/usb/core/usb.c,usb_find_alt_setting,0,10
,drivers/usb/core/usb.c,usb_find_alt_setting.cold,0,1
,drivers/usb/core/usb.c,usb_find_common_endpoints_reverse,0,12
,drivers/usb/core/usb.c,usb_find_interface,0,3
,drivers/usb/core/usb.c,usb_for_each_dev,0,1
,drivers/usb/core/usb.c,usb_dev_uevent,0,3
,drivers/usb/core/usb.c,usb_dev_thaw,0,1
,drivers/usb/core/usb.c,usb_dev_suspend,0,1
,drivers/usb/core/usb.c,usb_dev_resume,0,1
,drivers/usb/core/usb.c,match_endpoint,0,27
,drivers/usb/core/usb.c,usb_dev_restore,0,1
,drivers/usb/core/usb.c,usb_dev_prepare,0,1
,drivers/usb/core/usb.c,usb_dev_poweroff,0,1
,drivers/usb/core/usb.c,usb_dev_freeze,0,1
,drivers/usb/core/usb.c,usb_dev_complete,0,1
,drivers/usb/core/usb.c,usb_debugfs_cleanup,0,1
,drivers/usb/core/usb.c,__each_hub,0,6
,drivers/usb/core/usb.c,usb_for_each_port,0,1
,drivers/usb/core/usb.c,usb_free_coherent,0,4
,drivers/usb/core/usb.c,usb_get_dev,0,3
,drivers/usb/core/usb.c,usb_get_intf,0,3
,drivers/usb/core/usb.c,__each_dev,0,4
,drivers/usb/core/usb.c,usb_ifnum_to_if,0,5
,drivers/usb/core/usb.c,usb_intf_get_dma_device,0,6
,drivers/usb/core/usb.c,usb_lock_device_for_reset,0,14
,drivers/usb/core/usb.c,usb_put_dev,0,2
,drivers/usb/core/usb.c,usb_put_intf,0,2
,drivers/usb/core/usb.c,usb_altnum_to_altsetting,0,5
,drivers/usb/core/usb.c,usb_alloc_coherent,0,4
,drivers/usb/core/usb.c,usb_release_dev,0,1
,drivers/usb/core/usb.c,__usb_get_extra_descriptor.cold,0,1
,drivers/usb/core/usb.c,__usb_get_extra_descriptor,0,8
,drivers/usb/core/usb.c,usb_alloc_dev,0,23
,drivers/usb/core/usb.c,__find_interface,0,5
,drivers/usb/core/usb.c,usb_bus_notify,0,10
,drivers/usb/core/usb.c,usb_get_current_frame_number,0,1
,drivers/usb/early/ehci-dbgp.c,dbgp_reset_prep,0,1
,drivers/usb/early/ehci-dbgp.c,dbgp_control_msg.constprop.0,0,10
,drivers/usb/early/ehci-dbgp.c,dbgp_wait_until_done.constprop.0,0,15
,drivers/usb/early/ehci-dbgp.c,dbgp_bulk_write.constprop.0,0,6
,drivers/usb/early/ehci-dbgp.c,dbgp_external_startup,0,1
,drivers/usb/early/ehci-dbgp.c,_dbgp_external_startup,0,40
,drivers/usb/early/ehci-dbgp.c,early_dbgp_write,0,20
,drivers/usb/host/ehci-hcd.c,ehci_port_handed_over,0,1
,drivers/usb/host/ehci-hcd.c,ehci_bus_resume,0,83
,drivers/usb/host/ehci-hcd.c,ehci_bus_suspend,0,60
,drivers/usb/host/ehci-hcd.c,ehci_clear_tt_buffer_complete,0,5
,drivers/usb/host/ehci-hcd.c,ehci_poll_PSS.part.0,0,12
,drivers/usb/host/ehci-hcd.c,ehci_disable_ASE,0,3
,drivers/usb/host/ehci-hcd.c,ehci_disable_PSE,0,3
,drivers/usb/host/ehci-hcd.c,ehci_adjust_port_wakeup_flags.part.0,0,27
,drivers/usb/host/ehci-hcd.c,ehci_endpoint_disable,0,24
,drivers/usb/host/ehci-hcd.c,ehci_endpoint_reset,0,11
,drivers/usb/host/ehci-hcd.c,ehci_get_frame,0,5
,drivers/usb/host/ehci-hcd.c,ehci_get_resuming_ports,0,1
,drivers/usb/host/ehci-hcd.c,ehci_halt,0,9
,drivers/usb/host/ehci-hcd.c,ehci_handle_controller_death,0,11
,drivers/usb/host/ehci-hcd.c,ehci_handle_controller_death.cold,0,1
,drivers/usb/host/ehci-hcd.c,turn_on_io_watchdog,0,7
,drivers/usb/host/ehci-hcd.c,ehci_handle_intr_unlinks,0,18
,drivers/usb/host/ehci-hcd.c,ehci_handle_intr_unlinks.cold,0,1
,drivers/usb/host/ehci-hcd.c,ehci_handle_start_intr_unlinks,0,10
,drivers/usb/host/ehci-hcd.c,ehci_adjust_port_wakeup_flags,0,3
,drivers/usb/host/ehci-hcd.c,ehci_endpoint_disable.cold,0,2
,drivers/usb/host/ehci-hcd.c,ehci_setup,0,34
,drivers/usb/host/ehci-hcd.c,ehci_poll_PSS,0,2
,drivers/usb/host/ehci-hcd.c,ehci_handshake,0,4
,drivers/usb/host/ehci-hcd.c,ehci_hrtimer_func,0,10
,drivers/usb/host/ehci-hcd.c,ehci_hub_control,0,128
,drivers/usb/host/ehci-hcd.c,ehci_hub_status_data,0,21
,drivers/usb/host/ehci-hcd.c,ehci_iaa_watchdog,0,11
,drivers/usb/host/ehci-hcd.c,ehci_init_driver,0,4
,drivers/usb/host/ehci-hcd.c,ehci_irq,0,41
,drivers/usb/host/ehci-hcd.c,ehci_irq.cold,0,1
,drivers/usb/host/ehci-hcd.c,ehci_mem_cleanup,0,7
,drivers/usb/host/ehci-hcd.c,ehci_poll_ASS,0,2
,drivers/usb/host/ehci-hcd.c,compute_tt_budget.part.0,0,9
,drivers/usb/host/ehci-hcd.c,uframe_periodic_max_store.cold,0,7
,drivers/usb/host/ehci-hcd.c,uframe_periodic_max_store,0,5
,drivers/usb/host/ehci-hcd.c,uframe_periodic_max_show,0,1
,drivers/usb/host/ehci-hcd.c,ehci_poll_ASS.part.0,0,12
,drivers/usb/host/ehci-hcd.c,tt_available.isra.0,0,23
,drivers/usb/host/ehci-hcd.c,start_unlink_intr.part.0,0,39
,drivers/usb/host/ehci-hcd.c,companion_store,0,10
,drivers/usb/host/ehci-hcd.c,start_iaa_cycle,0,8
,drivers/usb/host/ehci-hcd.c,set_owner,0,9
,drivers/usb/host/ehci-hcd.c,reserve_release_iso_bandwidth,0,21
,drivers/usb/host/ehci-hcd.c,reserve_release_intr_bandwidth,0,20
,drivers/usb/host/ehci-hcd.c,qtd_fill.constprop.0,0,11
,drivers/usb/host/ehci-hcd.c,companion_show,0,7
,drivers/usb/host/ehci-hcd.c,qh_schedule,0,18
,drivers/usb/host/ehci-hcd.c,qh_refresh.cold,0,1
,drivers/usb/host/ehci-hcd.c,qh_refresh,0,9
,drivers/usb/host/ehci-hcd.c,qh_link_periodic,0,27
,drivers/usb/host/ehci-hcd.c,qh_link_async,0,7
,drivers/usb/host/ehci-hcd.c,qh_destroy,0,6
,drivers/usb/host/ehci-hcd.c,qh_completions,0,94
,drivers/usb/host/ehci-hcd.c,qh_append_tds,0,54
,drivers/usb/host/ehci-hcd.c,persist_enabled_on_companion,0,5
,drivers/usb/host/ehci-hcd.c,iso_stream_schedule,0,72
,drivers/usb/host/ehci-hcd.c,iso_stream_find,0,14
,drivers/usb/host/ehci-hcd.c,find_tt,0,14
,drivers/usb/host/ehci-hcd.c,end_unlink_async,0,35
,drivers/usb/host/ehci-hcd.c,end_free_itds,0,13
,drivers/usb/host/ehci-hcd.c,ehci_work.part.0,0,135
,drivers/usb/host/ehci-hcd.c,ehci_work,0,3
,drivers/usb/host/ehci-hcd.c,ehci_urb_enqueue,0,152
,drivers/usb/host/ehci-hcd.c,ehci_urb_done,0,6
,drivers/usb/host/ehci-hcd.c,ehci_urb_dequeue,0,9
,drivers/usb/host/ehci-hcd.c,ehci_suspend,0,11
,drivers/usb/host/ehci-hcd.c,ehci_stop,0,5
,drivers/usb/host/ehci-hcd.c,ehci_silence_controller,0,7
,drivers/usb/host/ehci-hcd.c,ehci_shutdown,0,2
,drivers/usb/host/ehci-hcd.c,unlink_empty_async,0,15
,drivers/usb/host/ehci-hcd.c,ehci_run.cold,0,6
,drivers/usb/host/ehci-hcd.c,ehci_run,0,23
,drivers/usb/host/ehci-hcd.c,ehci_resume,0,20
,drivers/usb/host/ehci-hcd.c,ehci_reset,0,19
,drivers/usb/host/ehci-hcd.c,check_intr_schedule,0,24
,drivers/usb/host/ehci-hcd.c,ehci_relinquish_port,0,1
,drivers/usb/host/ehci-hcd.c,ehci_quiesce.part.0,0,10
,drivers/usb/host/ehci-hcd.c,ehci_qh_alloc,0,7
,drivers/usb/host/ehci-hcd.c,ehci_port_power.isra.0,0,7
,drivers/usb/host/ehci-hcd.c,qh_urb_transaction,0,51
,drivers/usb/host/ehci-hcd.c,start_unlink_async.part.0,0,5
,drivers/usb/host/ehci-hcd.c,ehci_remove_device,0,12
,drivers/usb/host/ehci-pci.c,ehci_pci_resume,0,5
,drivers/usb/host/ehci-pci.c,ehci_pci_setup,0,49
,drivers/usb/host/ehci-pci.c,ehci_pci_setup.cold,0,13
,drivers/usb/host/ehci-pci.c,ehci_pci_remove,0,1
,drivers/usb/host/ehci-pci.c,ehci_pci_probe,0,3
,drivers/usb/host/ohci-hcd.c,io_watchdog_func.cold,0,3
,drivers/usb/host/ohci-hcd.c,fill_registers_buffer,0,73
,drivers/usb/host/ohci-hcd.c,urb_free_priv,0,5
,drivers/usb/host/ohci-hcd.c,update_done_list,0,13
,drivers/usb/host/ohci-hcd.c,td_free,0,10
,drivers/usb/host/ohci-hcd.c,td_fill,0,11
,drivers/usb/host/ohci-hcd.c,td_done.constprop.0,0,20
,drivers/usb/host/ohci-hcd.c,td_alloc,0,6
,drivers/usb/host/ohci-hcd.c,show_list.constprop.0,0,15
,drivers/usb/host/ohci-hcd.c,ohci_work.part.0,0,72
,drivers/usb/host/ohci-hcd.c,ohci_get_frame,0,1
,drivers/usb/host/ohci-hcd.c,ohci_urb_enqueue,0,118
,drivers/usb/host/ohci-hcd.c,ohci_init.cold,0,1
,drivers/usb/host/ohci-hcd.c,ohci_init,0,33
,drivers/usb/host/ohci-hcd.c,ohci_urb_dequeue,0,8
,drivers/usb/host/ohci-hcd.c,ohci_suspend,0,4
,drivers/usb/host/ohci-hcd.c,ohci_stop,0,9
,drivers/usb/host/ohci-hcd.c,ohci_start.cold,0,1
,drivers/usb/host/ohci-hcd.c,ohci_hub_status_data,0,52
,drivers/usb/host/ohci-hcd.c,ohci_hub_control,0,48
,drivers/usb/host/ohci-hcd.c,ohci_start,0,2
,drivers/usb/host/ohci-hcd.c,ohci_endpoint_disable.cold,0,4
,drivers/usb/host/ohci-hcd.c,ohci_init_driver,0,3
,drivers/usb/host/ohci-hcd.c,ohci_shutdown,0,1
,drivers/usb/host/ohci-hcd.c,ohci_setup,0,1
,drivers/usb/host/ohci-hcd.c,ohci_run,0,36
,drivers/usb/host/ohci-hcd.c,ohci_rh_suspend,0,22
,drivers/usb/host/ohci-hcd.c,ohci_restart.cold,0,1
,drivers/usb/host/ohci-hcd.c,ohci_rh_resume,0,37
,drivers/usb/host/ohci-hcd.c,ohci_resume,0,9
,drivers/usb/host/ohci-hcd.c,ohci_restart,0,14
,drivers/usb/host/ohci-hcd.c,ohci_endpoint_disable,0,13
,drivers/usb/host/ohci-hcd.c,ohci_dump_intr_mask.constprop.0,0,11
,drivers/usb/host/ohci-hcd.c,ohci_dump,0,12
,drivers/usb/host/ohci-hcd.c,ohci_irq.cold,0,4
,drivers/usb/host/ohci-hcd.c,ohci_irq,0,26
,drivers/usb/host/ohci-hcd.c,add_to_done_list.part.0,0,9
,drivers/usb/host/ohci-hcd.c,debug_async_open,0,3
,drivers/usb/host/ohci-hcd.c,debug_close,0,5
,drivers/usb/host/ohci-hcd.c,debug_output,0,9
,drivers/usb/host/ohci-hcd.c,ohci_rh_resume.cold,0,1
,drivers/usb/host/ohci-hcd.c,debug_periodic_open,0,3
,drivers/usb/host/ohci-hcd.c,debug_registers_open,0,3
,drivers/usb/host/ohci-hcd.c,finish_urb,0,15
,drivers/usb/host/ohci-hcd.c,io_watchdog_func,0,40
,drivers/usb/host/ohci-hcd.c,ed_deschedule,0,32
,drivers/usb/host/ohci-hcd.c,ed_schedule,0,44
,drivers/usb/host/ohci-hcd.c,fill_async_buffer,0,1
,drivers/usb/host/ohci-hcd.c,ohci_bus_suspend,0,7
,drivers/usb/host/ohci-hcd.c,ohci_bus_resume,0,8
,drivers/usb/host/ohci-hcd.c,fill_periodic_buffer,0,22
,drivers/usb/host/ohci-pci.c,ohci_quirk_qemu,0,1
,drivers/usb/host/ohci-pci.c,ohci_quirk_zfmicro,0,1
,drivers/usb/host/ohci-pci.c,ohci_quirk_nec_worker,0,1
,drivers/usb/host/ohci-pci.c,broken_suspend,0,1
,drivers/usb/host/ohci-pci.c,ohci_quirk_toshiba_scc,0,1
,drivers/usb/host/ohci-pci.c,ohci_quirk_nec,0,1
,drivers/usb/host/ohci-pci.c,ohci_quirk_nec_worker.cold,0,1
,drivers/usb/host/ohci-pci.c,ohci_quirk_ns,0,4
,drivers/usb/host/ohci-pci.c,ohci_quirk_opti,0,1
,drivers/usb/host/ohci-pci.c,ohci_quirk_amd756,0,1
,drivers/usb/host/ohci-pci.c,ohci_quirk_amd700,0,6
,drivers/usb/host/ohci-pci.c,ohci_pci_reset,0,7
,drivers/usb/host/ohci-pci.c,ohci_pci_probe,0,1
,drivers/usb/host/pci-quirks.c,usb_enable_intel_xhci_ports,0,6
,drivers/usb/host/pci-quirks.c,usb_asmedia_wait_write.cold,0,2
,drivers/usb/host/pci-quirks.c,usb_amd_dev_put,0,3
,drivers/usb/host/pci-quirks.c,quirk_usb_early_handoff,0,104
,drivers/usb/host/pci-quirks.c,quirk_usb_early_handoff.cold,0,5
,drivers/usb/host/pci-quirks.c,usb_amd_find_chipset_info,0,40
,drivers/usb/host/pci-quirks.c,usb_amd_find_chipset_info.cold,0,4
,drivers/usb/host/pci-quirks.c,sb800_prefetch,0,4
,drivers/usb/host/pci-quirks.c,uhci_check_and_reset_hc,0,5
,drivers/usb/host/pci-quirks.c,uhci_reset_hc,0,2
,drivers/usb/host/pci-quirks.c,usb_asmedia_modifyflowcontrol,0,3
,drivers/usb/host/pci-quirks.c,usb_amd_quirk_pll_disable,0,1
,drivers/usb/host/pci-quirks.c,usb_amd_quirk_pll_check,0,1
,drivers/usb/host/pci-quirks.c,usb_amd_quirk_pll,0,23
,drivers/usb/host/pci-quirks.c,usb_amd_pt_check_port,0,16
,drivers/usb/host/pci-quirks.c,uhci_reset_hc.cold,0,1
,drivers/usb/host/pci-quirks.c,usb_amd_prefetch_quirk,0,1
,drivers/usb/host/pci-quirks.c,usb_amd_hang_symptom_quirk,0,5
,drivers/usb/host/pci-quirks.c,usb_asmedia_wait_write,0,4
,drivers/usb/host/pci-quirks.c,usb_hcd_amd_remote_wakeup_quirk,0,1
,drivers/usb/host/pci-quirks.c,usb_amd_quirk_pll_enable,0,1
,drivers/usb/host/pci-quirks.c,usb_disable_xhci_ports,0,1
,drivers/usb/host/uhci-hcd.c,wakeup_rh.cold,0,1
,drivers/usb/host/uhci-hcd.c,wakeup_rh,0,4
,drivers/usb/host/uhci-hcd.c,uhci_giveback_urb,0,17
,drivers/usb/host/uhci-hcd.c,uhci_free_qh,0,11
,drivers/usb/host/uhci-hcd.c,uhci_urbp_wants_fsbr,0,5
,drivers/usb/host/uhci-hcd.c,uhci_urb_enqueue,0,100
,drivers/usb/host/uhci-hcd.c,uhci_urb_dequeue,0,20
,drivers/usb/host/uhci-hcd.c,uhci_submit_common,0,30
,drivers/usb/host/uhci-hcd.c,uhci_fsbr_timeout,0,3
,drivers/usb/host/uhci-hcd.c,uhci_hcd_get_frame_number,0,1
,drivers/usb/host/uhci-hcd.c,uhci_hub_control,0,46
,drivers/usb/host/uhci-hcd.c,uhci_hub_status_data,0,27
,drivers/usb/host/uhci-hcd.c,uhci_stop,0,10
,drivers/usb/host/uhci-hcd.c,uhci_start.cold,0,12
,drivers/usb/host/uhci-hcd.c,uhci_start,0,20
,drivers/usb/host/uhci-hcd.c,uhci_shutdown,0,3
,drivers/usb/host/uhci-hcd.c,uhci_scan_schedule.part.0,0,122
,drivers/usb/host/uhci-hcd.c,uhci_rh_suspend,0,6
,drivers/usb/host/uhci-hcd.c,uhci_rh_resume,0,4
,drivers/usb/host/uhci-hcd.c,uhci_reserve_bandwidth,0,6
,drivers/usb/host/uhci-hcd.c,uhci_pci_resume_detect_interrupts_are_broken,0,7
,drivers/usb/host/uhci-hcd.c,uhci_pci_resume,0,12
,drivers/usb/host/uhci-hcd.c,uhci_pci_reset_hc,0,1
,drivers/usb/host/uhci-hcd.c,uhci_pci_probe,0,1
,drivers/usb/host/uhci-hcd.c,uhci_hcd_endpoint_disable,0,13
,drivers/usb/host/uhci-hcd.c,uhci_pci_init.cold,0,1
,drivers/usb/host/uhci-hcd.c,uhci_pci_init,0,16
,drivers/usb/host/uhci-hcd.c,uhci_pci_global_suspend_mode_is_broken,0,8
,drivers/usb/host/uhci-hcd.c,uhci_pci_configure_hc,0,2
,drivers/usb/host/uhci-hcd.c,uhci_pci_check_and_reset_hc,0,1
,drivers/usb/host/uhci-hcd.c,uhci_map_status,0,9
,drivers/usb/host/uhci-hcd.c,uhci_make_qh_idle,0,8
,drivers/usb/host/uhci-hcd.c,uhci_irq,0,14
,drivers/usb/host/uhci-hcd.c,uhci_irq.cold,0,3
,drivers/usb/host/uhci-hcd.c,any_ports_active,0,7
,drivers/usb/host/uhci-hcd.c,finish_reset,0,4
,drivers/usb/host/uhci-hcd.c,suspend_rh,0,27
,drivers/usb/host/uhci-hcd.c,suspend_rh.cold,0,1
,drivers/usb/host/uhci-hcd.c,uhci_activate_qh,0,17
,drivers/usb/host/uhci-hcd.c,uhci_check_ports,0,15
,drivers/usb/host/uhci-hcd.c,uhci_finish_suspend,0,6
,drivers/usb/host/uhci-hcd.c,uhci_fixup_toggles.constprop.0,0,12
,drivers/usb/host/uhci-hcd.c,uhci_free_td,0,9
,drivers/usb/host/uhci-hcd.c,uhci_free_urb_priv,0,7
,drivers/usb/host/uhci-hcd.c,uhci_hc_died,0,3
,drivers/usb/host/uhci-hcd.c,uhci_pci_suspend,0,9
,drivers/usb/host/uhci-hcd.c,uhci_unlink_qh,0,21
,drivers/usb/host/xhci-dbg.c,xhci_dbg_trace,0,1
,drivers/usb/host/xhci-dbg.c,xhci_get_slot_state,0,3
,drivers/usb/host/xhci-debugfs.c,xhci_port_open,0,1
,drivers/usb/host/xhci-debugfs.c,xhci_debugfs_remove_slot,0,5
,drivers/usb/host/xhci-debugfs.c,xhci_context_open,0,6
,drivers/usb/host/xhci-debugfs.c,xhci_debugfs_create_endpoint,0,6
,drivers/usb/host/xhci-debugfs.c,xhci_stream_context_array_open,0,1
,drivers/usb/host/xhci-debugfs.c,xhci_debugfs_create_slot,0,5
,drivers/usb/host/xhci-debugfs.c,xhci_debugfs_create_stream_files,0,4
,drivers/usb/host/xhci-debugfs.c,xhci_endpoint_context_show,0,12
,drivers/usb/host/xhci-debugfs.c,xhci_stream_id_write,0,7
,drivers/usb/host/xhci-debugfs.c,xhci_port_write,0,10
,drivers/usb/host/xhci-debugfs.c,xhci_device_name_show,0,3
,drivers/usb/host/xhci-debugfs.c,xhci_portsc_show,0,31
,drivers/usb/host/xhci-debugfs.c,xhci_ring_cycle_show,0,1
,drivers/usb/host/xhci-debugfs.c,xhci_ring_dequeue_show,0,1
,drivers/usb/host/xhci-debugfs.c,xhci_ring_dump_segment,0,72
,drivers/usb/host/xhci-debugfs.c,xhci_ring_enqueue_show,0,1
,drivers/usb/host/xhci-debugfs.c,xhci_ring_open,0,6
,drivers/usb/host/xhci-debugfs.c,xhci_ring_trb_show,0,3
,drivers/usb/host/xhci-debugfs.c,xhci_slot_context_show,0,8
,drivers/usb/host/xhci-debugfs.c,xhci_debugfs_remove_endpoint,0,3
,drivers/usb/host/xhci-debugfs.c,xhci_stream_id_show,0,3
,drivers/usb/host/xhci-debugfs.c,xhci_debugfs_regset,0,3
,drivers/usb/host/xhci-debugfs.c,xhci_stream_id_open,0,1
,drivers/usb/host/xhci-debugfs.c,xhci_debugfs_init,0,9
,drivers/usb/host/xhci-debugfs.c,xhci_debugfs_extcap_regset,0,17
,drivers/usb/host/xhci-debugfs.c,xhci_debugfs_exit,0,4
,drivers/usb/host/xhci-debugfs.c,xhci_stream_context_array_show,0,7
,drivers/usb/host/xhci-ext-caps.c,xhci_intel_unregister_pdev,0,1
,drivers/usb/host/xhci-ext-caps.c,xhci_ext_cap_init.cold,0,6
,drivers/usb/host/xhci-ext-caps.c,xhci_ext_cap_init,0,20
,drivers/usb/host/xhci-hub.c,trace_xhci_dbg_quirks,0,6
,drivers/usb/host/xhci-hub.c,xhci_bus_resume.cold,0,1
,drivers/usb/host/xhci-hub.c,xhci_bus_suspend,0,50
,drivers/usb/host/xhci-hub.c,xhci_find_slot_id_by_port,0,6
,drivers/usb/host/xhci-hub.c,xhci_get_rhub,0,7
,drivers/usb/host/xhci-hub.c,xhci_hub_control,0,318
,drivers/usb/host/xhci-hub.c,xhci_hub_status_data,0,35
,drivers/usb/host/xhci-hub.c,xhci_hub_control.cold,0,6
,drivers/usb/host/xhci-hub.c,xhci_port_state_to_neutral,0,1
,drivers/usb/host/xhci-hub.c,xhci_bus_resume,0,58
,drivers/usb/host/xhci-hub.c,clear_bit,0,1
,drivers/usb/host/xhci-hub.c,xhci_ring_device,0,8
,drivers/usb/host/xhci-hub.c,xhci_set_link_state,0,1
,drivers/usb/host/xhci-hub.c,xhci_stop_device.constprop.0.isra.0,0,21
,drivers/usb/host/xhci-hub.c,xhci_stop_device.constprop.0.isra.0.cold,0,1
,drivers/usb/host/xhci-hub.c,xhci_test_and_clear_bit,0,2
,drivers/usb/host/xhci-hub.c,xhci_get_resuming_ports,0,6
,drivers/usb/host/xhci-hub.c,xhci_set_port_power,0,11
,drivers/usb/host/xhci-mem.c,xhci_setup_addressable_virt_dev.cold,0,2
,drivers/usb/host/xhci-mem.c,xhci_setup_no_streams_ep_input_ctx,0,1
,drivers/usb/host/xhci-mem.c,xhci_ring_free.part.0,0,22
,drivers/usb/host/xhci-mem.c,xhci_segment_alloc,0,12
,drivers/usb/host/xhci-mem.c,xhci_setup_addressable_virt_dev,0,49
,drivers/usb/host/xhci-mem.c,xhci_alloc_stream_info,0,31
,drivers/usb/host/xhci-mem.c,trace_xhci_dbg_context_change,0,6
,drivers/usb/host/xhci-mem.c,trace_xhci_dbg_init,0,6
,drivers/usb/host/xhci-mem.c,trace_xhci_dbg_ring_expansion,0,6
,drivers/usb/host/xhci-mem.c,xhci_alloc_command,0,9
,drivers/usb/host/xhci-mem.c,xhci_free_stream_info,0,2
,drivers/usb/host/xhci-mem.c,xhci_alloc_command_with_ctx,0,4
,drivers/usb/host/xhci-mem.c,xhci_alloc_erst,0,5
,drivers/usb/host/xhci-mem.c,xhci_alloc_container_ctx,0,11
,drivers/usb/host/xhci-mem.c,xhci_free_stream_ctx,0,5
,drivers/usb/host/xhci-mem.c,xhci_alloc_segments_for_ring,0,24
,drivers/usb/host/xhci-mem.c,xhci_free_erst,0,3
,drivers/usb/host/xhci-mem.c,xhci_urb_free_priv,0,1
,drivers/usb/host/xhci-mem.c,xhci_free_tt_info.isra.0,0,7
,drivers/usb/host/xhci-mem.c,xhci_free_virt_device,0,25
,drivers/usb/host/xhci-mem.c,xhci_free_virt_devices_depth_first,0,14
,drivers/usb/host/xhci-mem.c,xhci_alloc_tt_info,0,11
,drivers/usb/host/xhci-mem.c,xhci_alloc_virt_device,0,23
,drivers/usb/host/xhci-mem.c,xhci_alloc_virt_device.cold,0,1
,drivers/usb/host/xhci-mem.c,xhci_check_trb_in_td_math,0,8
,drivers/usb/host/xhci-mem.c,xhci_get_ep_ctx,0,5
,drivers/usb/host/xhci-mem.c,xhci_get_input_control_ctx,0,3
,drivers/usb/host/xhci-mem.c,xhci_get_slot_ctx,0,4
,drivers/usb/host/xhci-mem.c,xhci_initialize_ring_info,0,1
,drivers/usb/host/xhci-mem.c,xhci_ring_alloc,0,15
,drivers/usb/host/xhci-mem.c,xhci_clear_endpoint_bw_info,0,1
,drivers/usb/host/xhci-mem.c,xhci_copy_ep0_dequeue_into_input_ctx,0,3
,drivers/usb/host/xhci-mem.c,xhci_create_rhub_port_array,0,7
,drivers/usb/host/xhci-mem.c,xhci_dma_to_transfer_ring,0,4
